date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,12,3.0,-450.0,9,2.25,6,1.223180200002389,7.616538915840738e-05,True,True,False,0.10000000000002274,0.0,0.00196565220544187,1.0000000000027348e-07,5.059064278611913e-12,12.0,optimal,7.616538915840738e-05,True
2025-09-22,12,3.0,-400.0,10,2.5,7,1.6287235999989207,1.859759168473141e-05,True,True,False,0.10000000000002274,0.0,0.05000000000000071,1.0000000000027348e-07,5.002220859751105e-12,12.0,optimal,4.830071758826998e-06,True
2025-09-22,12,3.0,-350.0,11,2.75,7,1.904602900001919,0.0009430112919365904,True,True,False,0.10000000000013642,0.0,0.05000000000000071,1.0000000000027348e-07,5.115907697472721e-12,12.0,optimal,0.00017058520273063155,True
2025-09-22,12,3.0,-300.0,12,3.0,6,2.136828200000309,0.0008971307517770894,True,True,False,0.10000000000002274,0.0,0.05000000000000071,1.0000000000027348e-07,5.059064278611913e-12,12.0,optimal,0.0008971307517770894,True
2025-09-22,12,3.0,-250.0,14,3.5,7,2.5588682999969024,0.0006867121373235748,True,True,False,0.10000000000002274,0.0,0.05000000000000071,1.0000000000027348e-07,5.059064278611913e-12,12.0,optimal,2.1499564524049735e-05,True
2025-09-22,12,3.0,-200.0,16,4.0,7,2.2451155000017025,6.895860668940597e-07,True,True,False,0.10000000000002274,0.0,0.05000000000000071,0.0,5.059064278611913e-12,12.0,optimal,3.5012553570508804e-07,True
2025-09-22,12,3.0,-150.0,16,4.0,7,2.138237699995443,0.0007853242022337376,True,True,False,0.10000000000002274,0.0,0.05000000000000071,0.0,5.087485988042317e-12,12.0,optimal,0.0004927761762911533,True
2025-09-22,12,3.0,-100.0,16,4.0,7,1.2717054000004282,0.0003318548416222535,True,True,False,0.10000000000025011,0.0,0.04999999999999716,0.0,5.059064278611913e-12,12.0,optimal,0.0002075650663685399,True
2025-09-22,12,3.0,25.0,48,12.0,1,36.18969010000001,0.00014317664856512921,True,True,False,0.1000000000133241,0.0,0.05000000000000071,1.0000000000287557e-07,5.115907697472721e-12,12.0,optimal,0.00014317664856512921,True
2025-09-22,12,3.0,50.0,7,1.75,7,5.0546572000021115,7.679314596378359e-06,True,True,False,0.10000000000013642,0.0,0.0006128971467589395,1.0000000000027348e-07,5.059064278611913e-12,12.0,optimal,7.679314596378359e-06,True
2025-09-22,12,3.0,75.0,6,1.5,6,1.3672810999996727,7.046656768931307e-06,True,True,False,0.10000000000002274,0.0,0.0001219182220602022,1.0000000000027348e-07,5.002220859751105e-12,12.0,optimal,7.046656768931307e-06,True
2025-09-22,16,4.0,-500.0,4,1.0,7,0.8984925000022486,0.00035520912411762123,True,True,False,0.10000000000002274,0.0,0.0014271291100875771,1.0000000000287557e-07,3.865352482534945e-12,12.0,optimal,0.00035520912411762123,True
2025-09-22,16,4.0,-450.0,7,1.75,7,0.9690043999999034,0.00013905250685686068,True,True,False,0.10000000000002274,0.0,0.0022294392764621307,1.0000000000027348e-07,3.865352482534945e-12,12.0,optimal,2.746737561561673e-05,True
2025-09-22,16,4.0,-400.0,8,2.0,7,1.1582441999998991,0.00021755801604233206,True,True,False,0.10000000000013642,0.0,0.05000000000000071,1.0000000000027348e-07,3.865352482534945e-12,12.0,optimal,1.2494462555548173e-16,True
2025-09-22,16,4.0,-350.0,8,2.0,7,1.7415520999984437,0.00016528050890231484,True,True,False,0.10000000000002274,0.0,0.05000000000000071,1.0000000000027348e-07,3.922195901395753e-12,12.0,optimal,0.00016528050890231484,True
2025-09-22,16,4.0,-300.0,11,2.75,7,2.011489000004076,3.473562942969922e-06,True,True,False,0.10000000000013642,0.0,0.05000000000000071,1.0000000000027348e-07,3.865352482534945e-12,12.0,optimal,2.1199752489461667e-06,True
2025-09-22,16,4.0,-250.0,12,3.0,6,1.007904399997642,0.00011208633001082032,True,True,False,0.10000000000013642,0.0,0.05000000000000071,0.0,3.893774191965349e-12,12.0,optimal,0.00011208633001082032,True
2025-09-22,16,4.0,-200.0,12,3.0,6,1.1089005999965593,1.5766851777196157e-05,True,True,False,0.10000000000007958,0.0,0.05000000000000071,0.0,3.836930773104541e-12,12.0,optimal,1.5766851777196157e-05,True
2025-09-22,16,4.0,-150.0,12,3.0,6,0.9830963999993401,0.0008845440397564203,True,True,False,0.1000000000003638,0.0,0.04999999999999716,0.0,3.893774191965349e-12,12.0,optimal,0.0008845440397564203,True
2025-09-22,16,4.0,-100.0,12,3.0,6,1.153177299998788,1.2536927704679915e-05,True,True,False,0.10000000000007958,0.0,0.04999999999999716,0.0,3.893774191965349e-12,12.0,optimal,1.2536927704679915e-05,True
2025-09-22,16,4.0,25.0,48,12.0,1,59.0255941000014,4.358166756571957e-05,True,True,False,0.10000000004811227,0.0,7.279515579838858e-05,1.0000000000027348e-07,4.82316409033956e-11,12.0,optimal,4.358166756571957e-05,True
2025-09-22,16,4.0,50.0,7,1.75,7,14.277674699998897,0.0005741603216690028,True,True,False,0.10000000000150067,0.0,0.00018688546846945542,1.0000000000027348e-07,3.922195901395753e-12,12.0,optimal,3.133905399654719e-05,True
2025-09-22,16,4.0,75.0,3,0.75,6,1.794381699999576,0.0,True,True,False,0.10000000000013642,0.0,0.0006057973588120547,1.0000000000027348e-07,3.950617610826157e-12,12.0,optimal,0.0,True
2025-09-22,20,5.0,-500.0,0,0.0,6,0.6637005000011413,,True,True,False,,,,,,,,,
2025-09-22,20,5.0,-450.0,4,1.0,7,0.8636649999989459,1.7410824921041514e-16,True,True,False,0.10000000000002274,0.0,0.0007339840103881556,1.0000000000027348e-07,2.2737367544323206e-13,12.0,optimal,1.7410824921041514e-16,True
2025-09-22,20,5.0,-400.0,4,1.0,7,0.9025927000002412,6.896228247865725e-05,True,True,False,0.10000000000002274,0.0,0.05000000000000071,1.0000000000027348e-07,2.2737367544323206e-13,12.0,optimal,6.896228247865725e-05,True
2025-09-22,20,5.0,-350.0,4,1.0,7,0.8685600999997405,2.2764161530379403e-06,True,True,False,0.10000000000002274,0.0,5.820469399608896e-05,1.0000000000027348e-07,2.2737367544323206e-13,12.0,optimal,0.0,True
2025-09-22,20,5.0,-300.0,8,2.0,7,1.0440297000004648,0.000667749654433806,True,True,False,0.10000000000007958,0.0,0.05000000000000071,0.0,5.684341886080801e-13,12.0,optimal,0.000667749654433806,True
2025-09-22,20,5.0,-250.0,8,2.0,7,1.1236418999978923,0.00033649117685951224,True,True,False,0.10000000000005116,0.0,0.05000000000000071,0.0,5.684341886080801e-13,12.0,optimal,0.00010883380908575059,True
2025-09-22,20,5.0,-200.0,8,2.0,7,1.087970900000073,0.0009921307471040413,True,True,False,0.10000000000002274,0.0,0.05000000000000071,0.0,5.684341886080801e-13,12.0,optimal,1.0316014737885302e-05,True
2025-09-22,20,5.0,-150.0,8,2.0,7,1.0235720000018773,5.56840269595403e-05,True,True,False,0.10000000000007958,0.0,0.04999999999999716,0.0,5.400124791776761e-13,12.0,optimal,5.56840269595403e-05,True
2025-09-22,20,5.0,-100.0,8,2.0,7,1.0835808999981964,6.653280345643942e-05,True,True,False,0.10000000000013642,0.0,0.04999999999999716,0.0,5.684341886080801e-13,12.0,optimal,9.707556739511035e-06,True
2025-09-22,20,5.0,25.0,39,9.75,6,184.7752197000009,8.587598087807763e-05,True,False,True,0.10000000000479758,0.0,0.0003570259136509435,1.0000000000287557e-07,5.115907697472721e-12,12.0,optimal,2.963169822059196e-06,True
2025-09-22,20,5.0,50.0,2,0.5,7,2.8242656999973406,1.162195232775751e-16,True,True,False,0.10000000000013642,0.0,0.00014292743126986807,1.0000000000027348e-07,1.7053025658242404e-13,12.0,optimal,1.162195232775751e-16,True
2025-09-22,20,5.0,75.0,1,0.25,7,1.541807499996139,0.0,True,True,False,0.10000000000002274,0.0,0.00013110212396583165,1.0000000000027348e-07,7.105427357601002e-14,12.0,optimal,0.0,True
2025-09-22,24,6.0,-500.0,0,0.0,6,0.6550496999989264,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-450.0,0,0.0,6,0.6629220999966492,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-400.0,0,0.0,6,0.6650196999999025,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-350.0,0,0.0,6,0.6567523000012443,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-300.0,4,1.0,7,0.8189121999948838,8.075836135424763e-05,True,True,False,0.10000000000002274,0.0,0.05000000000000071,0.0,5.115907697472721e-13,12.0,optimal,8.075836135424763e-05,True
2025-09-22,24,6.0,-250.0,4,1.0,7,0.8888841999996657,0.00016189707028854857,True,True,False,0.10000000000002274,0.0,0.04999999999999716,0.0,5.400124791776761e-13,12.0,optimal,0.00016189707028854857,True
2025-09-22,24,6.0,-200.0,4,1.0,7,0.862017499999638,6.963553609791074e-06,True,True,False,0.10000000000002274,0.0,0.04999999999999716,0.0,5.684341886080801e-13,12.0,optimal,0.0,True
2025-09-22,24,6.0,-150.0,4,1.0,7,0.9267813999995269,0.0001629416899892213,True,True,False,0.10000000000007958,0.0,0.04999999999999716,0.0,5.684341886080801e-13,12.0,optimal,0.0001629416899892213,True
2025-09-22,24,6.0,-100.0,4,1.0,7,0.8843679999972665,7.000801641928752e-06,True,True,False,0.10000000000007958,0.0,0.04999999999999716,0.0,5.684341886080801e-13,12.0,optimal,0.0,True
2025-09-22,24,6.0,25.0,41,10.25,8,422.01892249999764,9.72386762332235e-05,True,False,True,0.10000000001559783,0.0,7.99210130821848e-05,9.999999999940612e-08,5.002220859751105e-12,12.0,optimal,9.72386762332235e-05,True
2025-09-22,24,6.0,50.0,35,8.75,7,170.88986569999906,0.0022877879886183342,True,True,False,0.10000000000161435,0.0,0.05000000000000071,1.0000000000287557e-07,4.945377440890297e-12,12.0,time_limit_gap_accepted,0.0022877879886183342,True
2025-09-22,24,6.0,75.0,29,7.25,7,5.310250900000028,6.494956881088108e-05,True,True,False,0.10000000000013642,0.0,0.05000000000000071,1.0000000000027348e-07,3.410605131648481e-11,12.0,optimal,6.494956881088108e-05,True
2025-09-22,28,7.0,-500.0,0,0.0,6,0.6464174000011553,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-450.0,0,0.0,6,0.5937847999994119,,True,True,False,,,,,,,,,
