timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-05-24T23:00:00+00:00,2025-05-25T00:00:00+01:00,2025-05-25,1,0.34,0.34,0.07999999999999996,0.41385000000000005,0.49385,501.27706014698094,501.27706014698094,-0.0,0.0,138.90868768990572,-0.0,0.0,0.0,693.2807478368867,0.05892886356613537,300.0,-0.0,35.87990752591252,30.57384668947195,23.0,30.5782588094158,300.0,-0.0,34.759181383079934,29.955682147722086,23.0,29.965980448341885
2025-05-24T23:15:00+00:00,2025-05-25T00:15:00+01:00,2025-05-25,1,0.34,0.34,0.07999999999999996,0.39015,0.47014999999999996,480.4408356410647,480.4408356410647,0.0,0.0,130.2242002867505,0.0,-0.0,-0.0,663.7600359278152,0.0564196030538643,300.0,-0.0,34.759181383079934,29.955682147722086,23.0,29.965980448341885,300.0,-0.0,34.06197497562098,29.526845864783642,23.0,29.534109773362758
2025-05-24T23:30:00+00:00,2025-05-25T00:30:00+01:00,2025-05-25,1,0.34,0.34,0.07999999999999996,0.52755,0.60755,601.2381878399236,601.2381878399236,0.0,0.0,144.29924848796466,0.0,-0.0,0.0,798.6324363278883,0.0678837570878705,300.0,-0.0,34.06197497562098,29.526845864783642,23.0,29.534109773362758,300.0,-0.0,35.50005258436857,30.245820222520265,23.0,30.234047522689636
2025-05-24T23:45:00+00:00,2025-05-25T00:45:00+01:00,2025-05-25,1,0.34,0.34,0.08000000000000007,0.5145,0.5945,589.765076877805,589.765076877805,0.0,0.0,149.54348357007933,0.0,-0.0,0.0,792.4035604478843,0.06735430263807017,300.0,-0.0,35.50005258436857,30.245820222520265,23.0,30.234047522689636,300.0,0.0,35.84706640814461,30.499224369860745,23.0,30.49483796886372
2025-05-25T00:00:00+00:00,2025-05-25T01:00:00+01:00,2025-05-25,2,-0.31,-0.31,0.09500000000000008,0.7792500000000002,0.8742500000000004,870.1658205826327,870.1658205826327,270.0,-0.0,192.7134686110758,60.0,300.0,-0.0,1445.9742891937085,-0.1120630074125124,300.0,0.0,35.84706640814461,30.499224369860745,23.0,30.49483796886372,355.35,67.5,39.919252434630515,32.67774555144664,23.0,32.641637165293005
2025-05-25T00:15:00+00:00,2025-05-25T01:15:00+01:00,2025-05-25,2,-0.31,-0.31,0.07000000000000006,0.9299999999999998,1.0,1000.0,1000.0,270.0,-0.0,231.95852410255225,60.0,300.0,-0.0,1615.0535241025523,-0.1251666481179478,355.35,67.5,39.919252434630515,32.67774555144664,23.0,32.641637165293005,410.70000000000005,135.0,43.20260121219837,34.626079113324174,23.0,34.59325363013345
2025-05-25T00:30:00+00:00,2025-05-25T01:30:00+01:00,2025-05-25,2,-0.31,-0.31,0.050000000000000044,0.0,0.050000000000000044,188.1181812938125,188.1181812938125,246.42860450910993,-0.0,69.70298883828936,-0.0,-0.0,300.0,557.3447746412118,-0.04319422003469391,410.70000000000005,135.0,43.20260121219837,34.626079113324174,23.0,34.59325363013345,461.2178639243676,51.66666666666667,33.00705585987732,29.422661537561286,23.0,29.508190461191038
2025-05-25T00:45:00+00:00,2025-05-25T01:45:00+01:00,2025-05-25,2,-0.31,-0.31,0.030000000000000027,0.5685,0.5985,593.2817392416728,0.0,0.0,593.2817392416728,102.48101779955532,-0.0,-0.0,186.00000000000003,155.57601779955533,-0.012057141379465538,461.2178639243676,51.66666666666667,33.00705585987732,29.422661537561286,23.0,29.508190461191038,300.0,0.0,35.07851480042049,30.012733491680738,23.0,30.004387634658936
2025-05-25T01:00:00+00:00,2025-05-25T02:00:00+01:00,2025-05-25,3,-3.68,-3.68,0.0050000000000000044,0.7127999999999994,0.7177999999999995,708.6345492518394,708.6345492518394,270.0,0.0,204.61258856832126,60.0,300.0,0.0,1296.3421378201606,-1.1926347667945478,300.0,0.0,35.07851480042049,30.012733491680738,23.0,30.004387634658936,355.35,67.5,34.712792613709205,28.14440802652156,18.36724524315799,28.1751747261585
2025-05-25T01:15:00+00:00,2025-05-25T02:15:00+01:00,2025-05-25,3,-3.68,-3.68,0.010000000000000009,0.9900000000000004,1.0000000000000004,1000.0,1000.0,270.0,0.0,237.33050942871486,60.0,300.0,0.0,1620.4255094287148,-1.4907914686744177,355.35,67.5,34.712792613709205,28.14440802652156,18.36724524315799,28.1751747261585,410.70000000000005,135.0,38.3428878144461,29.829569497541367,18.22451045598329,29.802203462564766
2025-05-25T01:30:00+00:00,2025-05-25T02:30:00+01:00,2025-05-25,3,-3.68,-3.68,0.020000000000000018,0.0,0.020000000000000018,175.267272517525,175.267272517525,270.0,0.0,54.93077147745211,-0.0,-0.0,186.00000000000003,553.2930439949771,-0.5090296004753789,410.70000000000005,135.0,38.3428878144461,29.829569497541367,18.22451045598329,29.802203462564766,466.05000000000007,83.33333333333333,30.757460635601078,27.76673703946724,23.0,27.800406539813658
2025-05-25T01:45:00+00:00,2025-05-25T02:45:00+01:00,2025-05-25,3,-3.68,-3.68,0.030000000000000027,0.9700000000000002,1.0,1000.0,388.9359999999997,-0.0,611.0640000000003,140.0,-0.0,-0.0,300.0,582.0309999999997,-0.5354685199999998,466.05000000000007,83.33333333333333,30.757460635601078,27.76673703946724,23.0,27.800406539813658,300.0,0.0,39.01752381559659,31.348140625728544,21.429674510902355,31.28945607427674
2025-05-25T02:00:00+00:00,2025-05-25T03:00:00+01:00,2025-05-25,4,-4.95,-4.95,0.044999999999999984,0.955,1.0,1000.0,1000.0,270.0,-0.0,263.3314176107822,60.0,300.0,0.0,1646.4264176107822,-2.037452691793343,300.0,0.0,39.01752381559659,31.348140625728544,21.429674510902355,31.28945607427674,355.35,67.5,40.07430767544399,31.091934746691525,18.318863645977537,31.095202029478454
