date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,16,4.0,75.0,4,1.0,4,1.2441482999984146,8.529665612950447e-05,True,True,False,0.1000000000001364,0.0,0.0002538647073606,1.000000000002735e-07,2.8421709430404007e-12,12.0,optimal,8.529665612950447e-05,True
2025-09-22,20,5.0,-500.0,0,0.0,3,0.2478258999999525,,True,True,False,,,,,,,,,
2025-09-22,20,5.0,-450.0,4,1.0,4,0.4318009999988135,0.0001369692601073,True,True,False,0.1000000000000227,0.0,0.0500000000000007,1.000000000002735e-07,1.1937117960769685e-12,12.0,optimal,0.0001369692601073,True
2025-09-22,20,5.0,-400.0,4,1.0,4,0.3005758000017522,3.5322328025039164e-05,True,True,False,0.1000000000000227,0.0,0.0500000000000007,1.000000000002735e-07,6.252776074688883e-13,12.0,optimal,3.5322328025039164e-05,True
2025-09-22,20,5.0,-350.0,4,1.0,4,0.4202249000009033,0.0,True,True,False,0.1000000000000227,0.0,5.487355024058616e-05,1.000000000002735e-07,6.821210263296962e-13,12.0,optimal,0.0,True
2025-09-22,20,5.0,-300.0,8,2.0,5,0.7652287999990222,0.0005394269122128,True,True,False,0.1000000000000227,0.0,0.0500000000000007,1.000000000002735e-07,6.252776074688883e-13,12.0,optimal,0.0005394269122128,True
2025-09-22,20,5.0,-250.0,9,2.25,5,0.9998537999999826,0.0005718134740429,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,5.968558980384843e-13,12.0,optimal,4.308171859967953e-05,True
2025-09-22,20,5.0,-200.0,9,2.25,5,0.5583640999993804,0.00045700991649,True,True,False,0.1000000000000795,0.0,0.0500000000000007,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,0.0001605504764429,True
2025-09-22,20,5.0,-150.0,9,2.25,5,0.614793999999165,0.0005032792781284,True,True,False,0.1000000000000227,0.0,0.0500000000000007,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,0.0005032792781284,True
2025-09-22,20,5.0,-100.0,9,2.25,5,0.7638401999993221,0.0008943942002701,True,True,False,0.1000000000000795,0.0,0.0500000000000007,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,0.0005085873279576,True
2025-09-22,20,5.0,25.0,44,11.0,14,243.1267879000061,0.0008238947141565,True,False,True,0.1000000000018985,0.0,0.0500000000000007,1.0000000000981447e-07,4.035882739117369e-12,12.0,optimal,8.235588624375028e-05,True
2025-09-22,20,5.0,50.0,3,0.75,3,0.4840787999983149,1.1592493206872315e-16,True,True,False,0.1000000000000227,0.0,0.0001801007820887,1.000000000002735e-07,6.252776074688883e-13,12.0,optimal,0.0,True
2025-09-22,20,5.0,75.0,2,0.5,3,0.3706831999988935,1.154117695438668e-16,True,True,False,0.1000000000000227,0.0,0.0001900507819918,1.000000000002735e-07,2.557953848736361e-13,12.0,optimal,1.154117695438668e-16,True
2025-09-22,24,6.0,-500.0,0,0.0,3,0.2077152999991085,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-450.0,0,0.0,3,0.1775837000004685,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-400.0,0,0.0,3,0.2420945999983814,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-350.0,0,0.0,3,0.1608797999997477,,True,True,False,,,,,,,,,
2025-09-22,24,6.0,-300.0,5,1.25,4,0.3937101999999868,0.0001320203434085,True,True,False,0.1000000000000227,0.0,0.0500000000000007,9.999999999940613e-08,5.684341886080801e-13,12.0,optimal,0.0001320203434085,True
2025-09-22,24,6.0,-250.0,5,1.25,4,0.5427247999996325,8.650339474395075e-05,True,True,False,0.1000000000000227,0.0,0.0500000000000007,9.999999999940613e-08,5.684341886080801e-13,12.0,optimal,8.650339474395075e-05,True
2025-09-22,24,6.0,-200.0,5,1.25,4,0.4993833000007726,0.0009667718963778,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,3.697614337070877e-06,True
2025-09-22,24,6.0,-150.0,5,1.25,4,0.4832949999999982,3.708025267680457e-06,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,3.708025267680457e-06,True
