timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-12-31T00:00:00+00:00,2025-12-31T00:00:00+00:00,2025-12-31,1,83.36,83.36,0.28,0.4,0.68,669.606859534333,669.606859534333,0,0,167.972536370551,-0,0,0,890.674395904884,18.5616544106578,600,500,36.7424955606015,31.0518767309481,23,31.0520037314421,600,500,37.4347924273157,31.4173390776586,23,31.4112959130913
2025-12-31T00:15:00+00:00,2025-12-31T00:15:00+00:00,2025-12-31,1,83.36,83.36,0.27,0.38,0.65,638.632502615677,638.632502615677,0,0,166.833188495268,-0,0,0,858.560691110945,17.8924048027521,600,500,37.4347924273157,31.4173390776586,23,31.4112959130913,600,500,37.247311009891,31.3536843314844,23,31.3546373087209
2025-12-31T00:30:00+00:00,2025-12-31T00:30:00+00:00,2025-12-31,1,83.36,83.36,0.26,0.36,0.62,612.183799447462,612.183799447462,0,0,162.160697371426,-0,0,0,827.439496818888,17.2438391137056,600,500,37.247311009891,31.3536843314844,23,31.3546373087209,600,500,36.8141182041419,31.1183709237754,23,31.1222791047405
2025-12-31T00:45:00+00:00,2025-12-31T00:45:00+00:00,2025-12-31,1,83.36,83.36,0.25,0.34,0.59,585.808831718454,585.808831718454,0,0,156.12664560856,-0,0,0,795.030477327013,16.568435147495,600,500,36.8141182041419,31.1183709237754,23,31.1222791047405,600,500,36.2878815378092,30.8171648607965,23,30.8222118829559
2025-12-31T01:00:00+00:00,2025-12-31T01:00:00+00:00,2025-12-31,2,79.28,79.28,0.25,0.31,0.56,559.433863989445,559.433863989445,0,0,149.569420739273,-0,0,0,762.098284728718,15.1047880033232,600,500,36.2878815378092,30.8171648607965,23,30.8222118829559,600,500,35.7258873010437,30.4906431813621,23,30.4961277977559
2025-12-31T01:15:00+00:00,2025-12-31T01:15:00+00:00,2025-12-31,2,79.28,79.28,0.23,0.32,0.55,550.642208079776,550.642208079776,0,0,145.394060658914,-0,0,0,749.13126873869,14.8477817464008,600,500,35.7258873010437,30.4906431813621,23,30.4961277977559,600,500,35.3970759255834,30.2849990431183,23,30.2884914120401
2025-12-31T01:30:00+00:00,2025-12-31T01:30:00+00:00,2025-12-31,2,79.28,79.28,0.21,0.32,0.53,533.058896260437,533.058896260437,0,0,141.067463333448,-0,0,0,727.221359593884,14.4135273471508,600,500,35.3970759255834,30.2849990431183,23,30.2884914120401,600,500,35.027834700777,30.0697152855352,23,30.0733341528295
2025-12-31T01:45:00+00:00,2025-12-31T01:45:00+00:00,2025-12-31,2,79.28,79.28,0.19,0.32,0.51,515.475584441098,515.475584441098,0,0,136.586858869528,-0,0,0,705.157443310626,13.9762205264166,600,500,35.027834700777,30.0697152855352,23,30.0733341528295,600,500,34.6458804174797,29.846770593691,23,29.8505182761614
2025-12-31T02:00:00+00:00,2025-12-31T02:00:00+00:00,2025-12-31,3,76.51,76.51,0.17,0.33,0.5,506.683928531428,506.683928531428,0,0,133.331416500788,-0,0,0,693.110345032216,13.2574681246037,600,500,34.6458804174797,29.846770593691,23,29.8505182761614,600,500,34.3827018657719,29.6859055290262,23,29.6886284572375
2025-12-31T02:15:00+00:00,2025-12-31T02:15:00+00:00,2025-12-31,3,76.51,76.51,0.16,0.3,0.46,471.51730489275,471.51730489275,0,0,126.784380155202,-0,0,0,651.396685047952,12.4595900932547,600,500,34.3827018657719,29.6859055290262,23,29.6886284572375,600,500,33.791507193321,29.357574942425,23,29.3630510368991
2025-12-31T02:30:00+00:00,2025-12-31T02:30:00+00:00,2025-12-31,3,76.51,76.51,0.16,0.28,0.44,453.933993073411,453.933993073411,0,0,121.226234167026,-0,0,0,628.255227240437,12.0169518590415,600,500,33.791507193321,29.357574942425,23,29.3630510368991,600,500,33.3308183560411,29.082001159046,23,29.0866501224739
2025-12-31T02:45:00+00:00,2025-12-31T02:45:00+00:00,2025-12-31,3,76.51,76.51,0.16,0.26,0.42,436.350681254072,436.350681254072,0,0,116.248746834041,-0,0,0,605.694428088113,11.5854201732554,600,500,33.3308183560411,29.082001159046,23,29.0866501224739,600,500,32.9143850440831,28.8349614820663,23,28.8391247690011
2025-12-31T03:00:00+00:00,2025-12-31T03:00:00+00:00,2025-12-31,4,72.93,72.93,0.16,0.23,0.39,409.975713525064,409.975713525064,0,0,110.217785145589,-0,0,0,573.288498670652,10.4524825520127,600,500,32.9143850440831,28.8349614820663,23,28.8391247690011,600,500,32.3910801969869,28.5341667759073,23,28.5392112134562
2025-12-31T03:15:00+00:00,2025-12-31T03:15:00+00:00,2025-12-31,4,72.93,72.93,0.14,0.24,0.38,401.184057615394,401.184057615394,0,0,106.253494963783,-0,0,0,560.532552579177,10.2199097648999,600,500,32.3910801969869,28.5341667759073,23,28.5392112134562,600,500,32.0768887734905,28.3387552927695,23,28.3420711178867
2025-12-31T03:30:00+00:00,2025-12-31T03:30:00+00:00,2025-12-31,4,72.93,72.93,0.12,0.25,0.37,392.392401705725,392.392401705725,0,0,103.300083921857,-0,0,0,548.787485627582,10.0057678317049,600,500,32.0768887734905,28.3387552927695,23,28.3420711178867,600,500,31.8367099701433,28.1927307057513,23,28.1952010078899
2025-12-31T03:45:00+00:00,2025-12-31T03:45:00+00:00,2025-12-31,4,72.93,72.93,0.1,0.26,0.36,383.600745796055,383.600745796055,0,0,100.751112785728,-0,0,0,537.446858581783,9.79899984909236,600,500,31.8367099701433,28.1927307057513,23,28.1952010078899,600,500,31.6245245438338,28.0663112615637,23,28.0684432806967
2025-12-31T04:00:00+00:00,2025-12-31T04:00:00+00:00,2025-12-31,5,72.97,72.97,0.08,0.27,0.35,375.481489642768,375.481489642768,0,0,98.4574675111418,-0,0,0,527.03395715391,9.6144169633802,600,500,31.6245245438338,28.0663112615637,23,28.0684432806967,600,500,31.4325071368238,27.9524641888138,23,27.9543826474187
2025-12-31T04:15:00+00:00,2025-12-31T04:15:00+00:00,2025-12-31,5,72.97,72.97,0.07,0.27,0.34,368.582110246847,368.582110246847,0,0,96.449812091564,-0,0,0,518.126922338411,9.45193038075846,600,500,31.4325071368238,27.9524641888138,23,27.9543826474187,600,500,31.2651169261288,27.8528647470894,23,27.8545439970842
2025-12-31T04:30:00+00:00,2025-12-31T04:30:00+00:00,2025-12-31,5,72.97,72.97,0.06,0.27,0.33,361.682730850925,361.682730850925,0,0,94.5682986159566,-0,0,0,509.346029466882,9.29174494254959,600,500,31.2651169261288,27.8528647470894,23,27.8545439970842,600,500,31.1067162970166,27.7594045146698,23,27.7609782565895
2025-12-31T04:45:00+00:00,2025-12-31T04:45:00+00:00,2025-12-31,5,72.97,72.97,0.06,0.27,0.33,361.682730850925,361.682730850925,0,0,93.7499362116596,-0,0,0,508.527667062585,9.2768159663892,600,500,31.1067162970166,27.7594045146698,23,27.7609782565895,600,500,31.0486251400645,27.7195974338733,23,27.7202819313472
2025-12-31T05:00:00+00:00,2025-12-31T05:00:00+00:00,2025-12-31,6,75.26,75.26,0.06,0.27,0.33,361.682730850925,361.682730850925,0,0,93.4284552426235,-0,0,0,508.206186093548,9.56189939135011,600,500,31.0486251400645,27.7195974338733,23,27.7202819313472,600,500,31.0264983573575,27.7040261173992,23,27.704295011608
2025-12-31T05:15:00+00:00,2025-12-31T05:15:00+00:00,2025-12-31,6,75.26,75.26,0.07,0.24,0.31,347.883972059082,347.883972059082,0,0,91.2774544685382,-0,0,0,492.25642652762,9.26180466511717,600,500,31.0264983573575,27.7040261173992,23,27.704295011608,600,500,30.8242325629801,27.5955287960201,23,27.5973279434253
2025-12-31T05:30:00+00:00,2025-12-31T05:30:00+00:00,2025-12-31,6,75.26,75.26,0.09,0.22,0.31,347.883972059082,347.883972059082,0,0,90.274335653057,-0,0,0,491.253307712139,9.24293098460389,600,500,30.8242325629801,27.5955287960201,23,27.5973279434253,600,500,30.7516672368178,27.5466048387852,23,27.5474438708468
2025-12-31T05:45:00+00:00,2025-12-31T05:45:00+00:00,2025-12-31,6,75.26,75.26,0.1,0.2,0.3,340.98459266316,340.98459266316,0,0,88.8623744565848,-0,0,0,482.941967119745,9.086553111358,600,500,30.7516672368178,27.5466048387852,23,27.5474438708468,600,500,30.6272580126565,27.4760474874762,23,27.4772284848767
2025-12-31T06:00:00+00:00,2025-12-31T06:00:00+00:00,2025-12-31,7,80.03,80.03,0.12,0.18,0.3,340.98459266316,340.98459266316,0,0,88.2306138403287,-0,0,0,482.310206503489,9.64982145661855,600,500,30.6272580126565,27.4760474874762,23,27.4772284848767,600,500,30.5820561311427,27.4452832563043,23,27.4458116756741
2025-12-31T06:15:00+00:00,2025-12-31T06:15:00+00:00,2025-12-31,7,80.03,80.03,0.14,0.19,0.33,361.682730850925,361.682730850925,0,0,91.0217270652595,-0,0,0,505.799457916184,10.1197826542581,600,500,30.5820561311427,27.4452832563043,23,27.4458116756741,600,500,30.855535559116,27.5869454336951,23,27.5846108812502
2025-12-31T06:30:00+00:00,2025-12-31T06:30:00+00:00,2025-12-31,7,80.03,80.03,0.16,0.21,0.37,392.392401705725,392.392401705725,0,0,96.8696689199972,-0,0,0,542.357070625722,10.8512090905441,600,500,30.855535559116,27.5869454336951,23,27.5846108812502,600,500,31.3841589641712,27.8803144031553,23,27.8754230476801
2025-12-31T06:45:00+00:00,2025-12-31T06:45:00+00:00,2025-12-31,7,80.03,80.03,0.18,0.22,0.4,418.767369434733,418.767369434733,0,0,103.403529587465,-0,0,0,575.265899022198,11.5096324746866,600,500,31.3841589641712,27.8803144031553,23,27.8754230476801,600,500,31.9456535659716,28.2058103290519,23,28.2003452550234
2025-12-31T07:00:00+00:00,2025-12-31T07:00:00+00:00,2025-12-31,8,87.2,87.2,0.2,0.24,0.44,453.933993073411,453.933993073411,0,0,111.447824264229,-0,0,0,618.476817337641,13.4827946179606,600,500,31.9456535659716,28.2058103290519,23,28.2003452550234,600,500,32.6445585400984,28.6071082369833,23,28.6003798005883
2025-12-31T07:15:00+00:00,2025-12-31T07:15:00+00:00,2025-12-31,8,87.2,87.2,0.21,0.24,0.45,462.725648983081,462.725648983081,0,0,116.307340420365,-0,0,0,632.127989403445,13.7803901689951,600,500,32.6445585400984,28.6071082369833,23,28.6003798005883,600,500,33.0226870004592,28.8461031811926,23,28.8420385681121
2025-12-31T07:30:00+00:00,2025-12-31T07:30:00+00:00,2025-12-31,8,87.2,87.2,0.22,0.24,0.46,471.51730489275,471.51730489275,0,0,119.613695079631,-0,0,0,644.225999972381,14.0441267993979,600,500,33.0226870004592,28.8461031811926,23,28.8420385681121,600,500,33.2871851345838,29.0092257156074,23,29.0064602031644
2025-12-31T07:45:00+00:00,2025-12-31T07:45:00+00:00,2025-12-31,8,87.2,87.2,0.23,0.24,0.47,480.30896080242,480.30896080242,0,0,122.298928263729,-0,0,0,655.702889066149,14.2943229816421,600,500,33.2871851345838,29.0092257156074,23,29.0064602031644,600,500,33.5086981417999,29.1422400945172,23,29.1399941026173
2025-12-31T08:00:00+00:00,2025-12-31T08:00:00+00:00,2025-12-31,9,90.91,90.91,0.24,0.24,0.48,489.100616712089,489.100616712089,0,0,124.743752039372,-0,0,0,666.939368751461,15.1578645032988,600,500,33.5086981417999,29.1422400945172,23,29.1399941026173,600,500,33.7137411774287,29.2636175959509,23,29.2615726881084
2025-12-31T08:15:00+00:00,2025-12-31T08:15:00+00:00,2025-12-31,9,90.91,90.91,0.26,0.25,0.51,515.475584441098,515.475584441098,0,0,129.678968445122,-0,0,0,698.249552886219,15.8694667132215,600,500,33.7137411774287,29.2636175959509,23,29.2615726881084,600,500,34.1593823630524,29.5111238821515,23,29.5069959516099
