timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-12-31T00:00:00+00:00,2025-12-31T00:00:00+00:00,2025-12-31,1,83.36,83.36,0.28,0.0735533905932738,0.353553390593274,377.933108627258,377.933108627258,-0,0,127.509596489176,0,-0,0,558.537705116434,11.6399257746265,150,-0,37.1999356066825,31.3267209705132,23,31.3279480538862,150,-0,33.507292049701,29.3666730339903,23,29.3991153033456
2025-12-31T00:15:00+00:00,2025-12-31T00:15:00+00:00,2025-12-31,1,83.36,83.36,0.27,0.2601,0.5301,533.146812819533,533.146812819533,0,0,132.076390083843,0,-0,0,718.318202903377,14.9697513485064,150,-0,33.507292049701,29.3666730339903,23,29.3991153033456,150,-0,34.3652697296344,29.630037050398,23,29.6262172773208
2025-12-31T00:30:00+00:00,2025-12-31T00:30:00+00:00,2025-12-31,1,83.36,83.36,0.26,0.3517,0.6117,604.886725042436,604.886725042436,0,0,146.109759225815,0,-0,0,804.091484268251,16.7572665321504,150,-0,34.3652697296344,29.630037050398,23,29.6262172773208,150,-0,35.6512514332255,30.3358202081558,23,30.3240823696661
2025-12-31T00:45:00+00:00,2025-12-31T00:45:00+00:00,2025-12-31,1,83.36,83.36,0.25,0.343,0.593,588.446328491355,588.446328491355,0,0,150.133905291053,0,-0,0,791.675233782408,16.4985118720254,150,-0,35.6512514332255,30.3358202081558,23,30.3240823696661,150,-0,35.8841144732389,30.52756492707,23,30.5241990370906
2025-12-31T01:00:00+00:00,2025-12-31T01:00:00+00:00,2025-12-31,2,79.28,79.28,0.25,0.391,0.641,630.646276857768,630.646276857768,-0,0,157.745719797155,0,-0,0,841.486996654923,16.6782722737006,150,-0,35.8841144732389,30.52756492707,23,30.5241990370906,150,-0,36.570213256817,30.9090934860186,23,30.9027267861632
2025-12-31T01:15:00+00:00,2025-12-31T01:15:00+00:00,2025-12-31,2,79.28,79.28,0.23,0.345,0.575,572.621347853949,572.621347853949,-0,0,152.676958674119,0,-0,0,778.393306528068,15.4277553353863,150,-0,36.570213256817,30.9090934860186,23,30.9027267861632,150,-0,36.0035188627241,30.6464228500078,23,30.6506624804774
2025-12-31T01:30:00+00:00,2025-12-31T01:30:00+00:00,2025-12-31,2,79.28,79.28,0.21,0.4035,0.6135,606.469223106177,606.469223106177,-0,0,154.998050301043,0,-0,0,814.56227340722,16.1446242589311,150,-0,36.0035188627241,30.6464228500078,23,30.6506624804774,150,-0,36.2816818825415,30.7680294081581,23,30.7660879927816
2025-12-31T01:45:00+00:00,2025-12-31T01:45:00+00:00,2025-12-31,2,79.28,79.28,0.19,0.379,0.569,567.346354308148,567.346354308148,-0,0,150.524110988392,0,-0,0,770.965465296539,15.2805355221774,150,-0,36.2816818825415,30.7680294081581,23,30.7660879927816,150,-0,35.827966051066,30.5398614596862,23,30.543603567268
2025-12-31T02:00:00+00:00,2025-12-31T02:00:00+00:00,2025-12-31,3,76.51,76.51,0.17,0.4046,0.5746,572.269681617563,572.269681617563,-0,0,149.05585410742,0,-0,0,774.420535724982,14.8127287970796,150,-0,35.827966051066,30.5398614596862,23,30.543603567268,150,-0,35.7365905093638,30.469360570065,23,30.4705886544941
2025-12-31T02:15:00+00:00,2025-12-31T02:15:00+00:00,2025-12-31,3,76.51,76.51,0.16,0.316,0.476,485.583954348221,485.583954348221,-0,0,135.786077665972,0,-0,0,674.465032014193,12.9008298998515,150,-0,35.7365905093638,30.469360570065,23,30.4705886544941,150,-0,34.4832792563774,29.7995970943694,23,29.8106962460477
