timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-05-25T04:15:00+00:00,2025-05-25T05:15:00+01:00,2025-05-25,6,-5.58,-5.58,0.07,0.0,0.07,196.68545381133748,196.68545381133748,270.0,0.0,125.4960011539564,60.0,300.0,0.0,705.2764549652939,-0.9838606546765849,283.41689740419156,67.5,36.265128840942104,28.580680834520752,18.36724524315799,28.539046939662885,338.7668974041916,135.0,27.559850706780633,24.16849259939976,18.22451045598329,24.24078776438194
2025-05-25T04:30:00+00:00,2025-05-25T05:30:00+01:00,2025-05-25,6,-5.58,-5.58,0.09,0.0,0.09,205.25272632886248,0.0,-0.0,205.25272632886248,0.0,-0.0,-0.0,217.66395328041605,53.095,-0.07406752500000001,338.7668974041916,135.0,27.559850706780633,24.16849259939976,18.22451045598329,24.24078776438194,282.9917000322181,74.53779075543999,27.32830145951668,25.40290167732409,23.0,25.383678665659353
2025-05-25T04:45:00+00:00,2025-05-25T05:45:00+01:00,2025-05-25,6,-5.58,-5.58,0.10000000000000003,0.05430000000000013,0.1543000000000002,240.4606348645812,27.05117874601862,-0.0,213.4094561185626,2.264512670012994,-0.0,-0.0,268.336046719584,82.41069141603161,-0.1149629145253641,282.9917000322181,74.53779075543999,27.32830145951668,25.40290167732409,23.0,25.383678665659353,225.0,0.0,27.941706498373776,25.84728960672583,23.0,25.839620824493064
2025-05-25T05:00:00+00:00,2025-05-25T06:00:00+01:00,2025-05-25,7,-8.81,-8.81,0.12,0.8128,0.9328000000000002,930.6174405022101,930.6174405022101,270.0,-0.0,200.52400461012095,60.0,300.0,0.0,1514.236445112331,-3.3351057703599096,225.0,0.0,27.941706498373776,25.84728960672583,23.0,25.839620824493064,280.35,67.5,35.21955080348027,28.0077170129283,18.36724524315799,27.971853628232182
2025-05-25T05:15:00+00:00,2025-05-25T06:15:00+01:00,2025-05-25,7,-8.81,-8.81,0.14,0.0,0.14,230.59452232841372,230.59452232841372,270.0,-0.0,125.2447860687769,60.0,300.0,0.0,738.9343083971906,-1.6275028142448125,280.35,67.5,35.21955080348027,28.0077170129283,18.36724524315799,27.971853628232182,335.70000000000005,135.0,27.659123932904,24.16532979439803,18.22451045598329,24.228295095170168
2025-05-25T05:30:00+00:00,2025-05-25T06:30:00+01:00,2025-05-25,7,-8.81,-8.81,0.16,0.0,0.16,244.393281120257,244.393281120257,270.0,-0.0,30.54336938217942,-0.0,-0.0,300.0,598.0316505024364,-1.3171647102316162,335.70000000000005,135.0,27.659123932904,24.16532979439803,18.22451045598329,24.228295095170168,391.05000000000007,51.66666666666667,25.169679957389928,22.47360406297252,18.220112809110287,22.502629140294367
2025-05-25T05:45:00+00:00,2025-05-25T06:45:00+01:00,2025-05-25,7,-8.81,-8.81,0.18000000000000002,0.0475,0.22750000000000004,290.9640920427281,0.0,-0.0,290.9640920427281,20.992818408545613,-0.0,-0.0,186.00000000000003,74.08781840854562,-0.16317842004482175,391.05000000000007,51.66666666666667,25.169679957389928,22.47360406297252,18.220112809110287,22.502629140294367,311.9836706405631,0.0,26.57728057552245,24.16425778826779,21.190123317594715,24.136772094716818
2025-05-25T06:00:00+00:00,2025-05-25T07:00:00+01:00,2025-05-25,8,-9.81,-9.81,0.2,0.0735,0.2735,322.7012372639677,322.7012372639677,270.0,0.0,94.70013385417181,60.0,300.0,0.0,800.4963711181395,-1.9632173501672372,311.9836706405631,0.0,26.57728057552245,24.16425778826779,21.190123317594715,24.136772094716818,367.3336706405631,67.5,26.37857948466511,23.38157707090306,18.93861967974269,23.394069067247177
2025-05-25T06:15:00+00:00,2025-05-25T07:15:00+01:00,2025-05-25,8,-9.81,-9.81,0.20999999999999996,0.7005,0.9104999999999999,907.5931685260086,383.80526056873634,-0.0,523.7879079572723,132.91863370520173,-0.0,-0.0,243.0,569.8188942739381,-1.3974808382068333,367.3336706405631,67.5,26.37857948466511,23.38157707090306,18.93861967974269,23.394069067247177,225.0,0.0,34.021819163365194,27.087836117922564,18.242114454658708,27.026735974200694
2025-05-25T06:30:00+00:00,2025-05-25T07:30:00+01:00,2025-05-25,8,-9.81,-9.81,0.21999999999999997,0.0,0.21999999999999997,285.7895574957869,285.7895574957869,270.0,0.0,124.98389432651302,60.0,300.0,0.0,793.8684518222999,-1.9469623780941907,225.0,0.0,34.021819163365194,27.087836117922564,18.242114454658708,27.026735974200694,280.35,67.5,28.048424610628455,24.337494986020733,18.373295437227934,24.38197884453869
