timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-12-31T00:00:00+00:00,2025-12-31T00:00:00+00:00,2025-12-31,1,83.36,83.36,0.28,0.0736237886466841,0.353623788646684,377.995000173487,377.995000173487,-0,0,127.518390131772,-0,0,0,558.60839030526,11.6413988539616,300,-0,37.1998825726228,31.3266834901448,23,31.3279095463386,300,-0,33.508140827178,29.367118335733,23,29.3995526021967
2025-12-31T00:15:00+00:00,2025-12-31T00:15:00+00:00,2025-12-31,1,83.36,83.36,0.27,0.2601,0.5301,533.146812819533,533.146812819533,0,0,132.08056093002,0,-0,0,718.322373749554,14.9698382689407,300,-0,33.508140827178,29.367118335733,23,29.3995526021967,300,-0,34.3655727531464,29.6302405956967,23,29.6264246892347
2025-12-31T00:30:00+00:00,2025-12-31T00:30:00+00:00,2025-12-31,1,83.36,83.36,0.26,0.3517,0.6117,604.886725042436,604.886725042436,0,0,146.111420296205,0,-0,0,804.093145338641,16.7573011488573,300,-0,34.3655727531464,29.6302405956967,23,29.6264246892347,300,-0,35.6513662440947,30.335900712252,23,30.3241649729975
2025-12-31T00:45:00+00:00,2025-12-31T00:45:00+00:00,2025-12-31,1,83.36,83.36,0.25,0.343,0.593,588.446328491355,588.446328491355,0,0,150.134547747856,0,-0,0,791.675876239211,16.4985252608252,300,-0,35.6513662440947,30.335900712252,23,30.3241649729975,300,-0,35.8841584765347,30.5275960237974,23,30.5242309858102
2025-12-31T01:00:00+00:00,2025-12-31T01:00:00+00:00,2025-12-31,2,79.28,79.28,0.25,0.399519052838329,0.649519052838329,638.135934980856,638.135934980856,-0,0,158.846158878523,0,-0,0,850.077093859379,16.8485280002929,300,-0,35.8841584765347,30.5275960237974,23,30.5242309858102,300,-0,36.6754079569055,30.9647370915128,23,30.957450496013
2025-12-31T01:15:00+00:00,2025-12-31T01:15:00+00:00,2025-12-31,2,79.28,79.28,0.23,0.336480947161671,0.566480947161671,565.131689730861,565.131689730861,-0,0,152.095442757285,0,-0,0,770.322132488147,15.2677846659151,300,-0,36.6754079569055,30.9647370915128,23,30.957450496013,300,-0,35.9359643770863,30.6160978317736,23,30.6217442887805
2025-12-31T01:30:00+00:00,2025-12-31T01:30:00+00:00,2025-12-31,2,79.28,79.28,0.21,0.4035,0.6135,606.469223106177,606.469223106177,-0,0,154.68584094458,0,-0,0,814.250064050757,16.138436269486,300,-0,35.9359643770863,30.6160978317736,23,30.6217442887805,300,-0,36.2583250788182,30.7527288105399,23,30.7505621408514
2025-12-31T01:45:00+00:00,2025-12-31T01:45:00+00:00,2025-12-31,2,79.28,79.28,0.19,0.379,0.569,567.346354308148,567.346354308148,-0,0,150.397581390177,0,-0,0,770.838935698325,15.2780277055408,300,-0,36.2583250788182,30.7527288105399,23,30.7505621408514,300,-0,35.8191743010446,30.5337245790941,23,30.5373113797791
2025-12-31T02:00:00+00:00,2025-12-31T02:00:00+00:00,2025-12-31,3,76.51,76.51,0.17,0.4046,0.5746,572.269681617563,572.269681617563,-0,0,149.006765083504,0,-0,0,774.371446701067,14.8117898467747,300,-0,35.8191743010446,30.5337245790941,23,30.5373113797791,300,-0,35.7332250494572,30.4669841962294,23,30.4681475075491
2025-12-31T02:15:00+00:00,2025-12-31T02:15:00+00:00,2025-12-31,3,76.51,76.51,0.16,0.316,0.476,485.583954348221,485.583954348221,-0,0,135.76718114667,0,-0,0,674.446135494891,12.9004684566785,300,-0,35.7332250494572,30.4669841962294,23,30.4681475075491,300,-0,34.4819869229391,29.7986826435119,23,29.8097565414725
