timestamp_utc,timestamp_local,local_date,source_period,settlement_price_gbp_per_mwh,optimisation_price_gbp_per_mwh,inflexible_cpu,flexible_cpu_processed,total_cpu,p_it_total_kw,p_grid_it_kw,p_ups_charge_kw,p_ups_discharge_kw,p_chiller_hvac_kw,p_chiller_tes_kw,q_tes_charge_kw,q_tes_discharge_kw,grid_import_kw,settlement_cost_gbp,state_start_ups_energy_kwh,state_start_tes_energy_kwh,state_start_it_temperature_c,state_start_rack_temperature_c,state_start_cold_aisle_temperature_c,state_start_hot_aisle_temperature_c,state_end_ups_energy_kwh,state_end_tes_energy_kwh,state_end_it_temperature_c,state_end_rack_temperature_c,state_end_cold_aisle_temperature_c,state_end_hot_aisle_temperature_c
2025-05-24T23:00:00+00:00,2025-05-25T00:00:00+01:00,2025-05-25,1,0.34,0.34,0.28,0.27590000000000003,0.5559000000000001,555.8292850664808,555.8292850664808,-0.0,0.0,148.4012919522359,-0.0,0.0,0.0,757.3255770187167,0.06437267404659092,300.0,-0.0,36.173980010533604,30.736965075193265,23.0,30.73993946352626,300.0,-0.0,35.63156360089374,30.43296007376937,23.0,30.438037948084794
2025-05-24T23:15:00+00:00,2025-05-25T00:15:00+01:00,2025-05-25,1,0.34,0.34,0.27,0.2601,0.5301,533.1468128195334,533.1468128195334,0.0,0.0,142.32891546166184,0.0,-0.0,-0.0,728.5707282811952,0.0619285119039016,300.0,-0.0,35.63156360089374,30.43296007376937,23.0,30.438037948084794,300.0,-0.0,35.11649311933355,30.130985798935697,23.0,30.136064876794624
2025-05-24T23:30:00+00:00,2025-05-25T00:30:00+01:00,2025-05-25,1,0.34,0.34,0.26,0.35169999999999996,0.6117,604.8867250424365,604.8867250424365,0.0,0.0,150.2135385255961,0.0,-0.0,0.0,808.1952635680326,0.06869659740328278,300.0,-0.0,35.11649311933355,30.130985798935697,23.0,30.136064876794624,300.0,-0.0,35.9353340816556,30.534753999705497,23.0,30.528159116385567
2025-05-24T23:45:00+00:00,2025-05-25T00:45:00+01:00,2025-05-25,1,0.34,0.34,0.25000000000000006,0.34299999999999997,0.5930000000000001,588.4463284913546,588.4463284913546,0.0,0.0,151.72255597907608,0.0,-0.0,0.0,793.2638844704306,0.06742743017998662,300.0,-0.0,35.9353340816556,30.534753999705497,23.0,30.528159116385567,300.0,0.0,35.992955240311304,30.604463188261505,23.0,30.603201010735358
2025-05-25T00:00:00+00:00,2025-05-25T01:00:00+01:00,2025-05-25,2,-0.31,-0.31,0.25000000000000006,0.736,0.986,985.545300104627,985.545300104627,270.0,-0.0,210.48984270268855,60.0,300.0,-0.0,1579.1301428073157,-0.12238258606756697,300.0,0.0,35.992955240311304,30.604463188261505,23.0,30.603201010735358,355.35,67.5,41.595886809412335,33.574792399404444,23.0,33.5256380649704
2025-05-25T00:15:00+00:00,2025-05-25T01:15:00+01:00,2025-05-25,2,-0.31,-0.31,0.23000000000000004,0.0,0.23000000000000004,292.6889368917085,292.6889368917085,212.04978036604945,-0.0,136.36437165634766,60.0,300.0,-0.0,754.1980889141056,-0.05845035189084318,355.35,67.5,41.595886809412335,33.574792399404444,23.0,33.5256380649704,398.82020497504016,135.0,33.87095054856948,29.777453935281077,23.0,29.83945421463767
2025-05-25T00:30:00+00:00,2025-05-25T01:30:00+01:00,2025-05-25,2,-0.31,-0.31,0.21000000000000002,0.40349999999999997,0.6135,606.4692231061771,606.4692231061771,270.0,-0.0,85.4831664499637,-0.0,-0.0,300.0,1015.0473895561408,-0.07866617269060092,398.82020497504016,135.0,33.87095054856948,29.777453935281077,23.0,29.83945421463767,454.1702049750402,51.66666666666667,35.557488341553295,30.300549725328693,23.0,30.292922551880498
2025-05-25T00:45:00+00:00,2025-05-25T01:45:00+01:00,2025-05-25,2,-0.31,-0.31,0.19,0.379,0.569,567.3463543081477,0.0,0.0,567.3463543081477,109.42779251596296,-0.0,-0.0,186.00000000000003,162.52279251596298,-0.012595516419987131,454.1702049750402,51.66666666666667,35.557488341553295,30.300549725328693,23.0,30.292922551880498,300.0,0.0,35.55640185141321,30.350801027314738,23.0,30.349843635275956
2025-05-25T01:00:00+00:00,2025-05-25T02:00:00+01:00,2025-05-25,3,-3.68,-3.68,0.16999999999999998,0.7324000000000005,0.9024000000000005,899.2300921579722,899.2300921579722,270.0,0.0,235.2951359434227,60.0,300.0,0.0,1517.6202281013948,-1.3962106098532834,300.0,0.0,35.55640185141321,30.350801027314738,23.0,30.349843635275956,355.35,67.5,37.57294092458088,29.690072877475753,18.36724524315799,29.700986421175728
2025-05-25T01:15:00+00:00,2025-05-25T02:15:00+01:00,2025-05-25,3,-3.68,-3.68,0.15999999999999998,0.0,0.15999999999999998,244.39328112025697,40.70528112025687,-0.0,203.6880000000001,91.96467954086701,-0.0,-0.0,243.0,185.7649606611239,-0.170903763808234,355.35,67.5,37.57294092458088,29.690072877475753,18.36724524315799,29.700986421175728,300.0,0.0,28.759665721910345,24.91090295493632,18.22451045598329,24.990137726434284
2025-05-25T01:30:00+00:00,2025-05-25T02:30:00+01:00,2025-05-25,3,-3.68,-3.68,0.16000000000000003,0.84,1.0,1000.0,1000.0,270.0,0.0,207.59569655129593,60.0,300.0,-0.0,1590.690696551296,-1.4634354408271923,300.0,0.0,28.759665721910345,24.91090295493632,18.22451045598329,24.990137726434284,355.35,67.5,36.19863702605957,28.379587946566502,18.220112809110287,28.323521634655922
2025-05-25T01:45:00+00:00,2025-05-25T02:45:00+01:00,2025-05-25,3,-3.68,-3.68,0.16000000000000003,0.0,0.16000000000000003,244.393281120257,40.7052811202569,-0.0,203.6880000000001,41.89076801267408,-0.0,-0.0,243.0,135.69104913293097,-0.1248357652022965,355.35,67.5,36.19863702605957,28.379587946566502,18.220112809110287,28.323521634655922,300.0,0.0,30.914342802583896,27.708830922944035,23.0,27.718998778771116
2025-05-25T02:00:00+00:00,2025-05-25T03:00:00+01:00,2025-05-25,4,-4.95,-4.95,0.16,0.8399999999999996,0.9999999999999998,1000.0,1000.0,270.0,-0.0,226.48905735861285,60.0,300.0,0.0,1609.5840573586129,-1.9918602709812836,300.0,0.0,30.914342802583896,27.708830922944035,23.0,27.718998778771116,355.35,67.5,37.30007063437702,29.289039846235994,18.36724524315799,29.263069141111586
2025-05-25T02:15:00+00:00,2025-05-25T03:15:00+01:00,2025-05-25,4,-4.95,-4.95,0.14,0.0,0.14,230.59452232841372,230.59452232841372,270.0,-0.0,121.80126737022819,-0.0,-0.0,72.0,675.490789698642,-0.8359198522520694,355.35,67.5,37.30007063437702,29.289039846235994,18.36724524315799,29.263069141111586,410.70000000000005,47.5,28.430120546045185,24.6976308813315,18.22451045598329,24.773149702632065
2025-05-25T02:30:00+00:00,2025-05-25T03:30:00+01:00,2025-05-25,4,-4.95,-4.95,0.12,0.8800000000000001,1.0,1000.0,1000.0,270.0,-0.0,205.82022073190208,60.0,300.0,0.0,1588.915220731902,-1.966282585655729,410.70000000000005,47.5,28.430120546045185,24.6976308813315,18.22451045598329,24.773149702632065,466.05000000000007,115.0,36.07498036774087,28.293459960797883,18.220112809110287,28.235229038336172
2025-05-25T02:45:00+00:00,2025-05-25T03:45:00+01:00,2025-05-25,4,-4.95,-4.95,0.09999999999999998,0.0,0.09999999999999998,209.53636258762498,209.53636258762498,270.0,-0.0,125.66838750680702,60.0,300.0,0.0,718.299750094432,-0.8888959407418597,466.05000000000007,115.0,36.07498036774087,28.293459960797883,18.220112809110287,28.235229038336172,521.4000000000001,182.5,27.641958687808557,24.18231949160302,18.219977317977385,24.24936036137088
2025-05-25T03:00:00+00:00,2025-05-25T04:00:00+01:00,2025-05-25,5,-4.37,-4.37,0.08000000000000002,0.0,0.08000000000000002,200.96909007009998,200.96909007009998,270.0,-0.0,56.19309614967411,60.0,300.0,-0.0,640.2571862197741,-0.6994809759451032,521.4000000000001,182.5,27.641958687808557,24.18231949160302,18.219977317977385,24.24936036137088,576.7500000000001,250.0,26.42533136385113,24.359677196604487,21.483684653735324,24.357852399752048
2025-05-25T03:15:00+00:00,2025-05-25T04:15:00+01:00,2025-05-25,5,-4.37,-4.37,0.07,0.9299999999999999,0.9999999999999999,1000.0,-0.0,-0.0,1000.0,140.0,-0.0,-0.0,300.0,193.095,-0.2109562875,576.7500000000001,250.0,26.42533136385113,24.359677196604487,21.483684653735324,24.357852399752048,305.01086956521755,166.66666666666666,35.52287361579649,28.006143319024652,18.320527693967804,27.945795414988314
2025-05-25T03:30:00+00:00,2025-05-25T04:30:00+01:00,2025-05-25,5,-4.37,-4.37,0.06,0.0,0.06,192.40181755257498,192.40181755257498,270.0,-0.0,25.08213639490843,-0.0,-0.0,300.0,540.5789539474835,-0.5905825071876256,305.01086956521755,166.66666666666666,35.52287361579649,28.006143319024652,18.320527693967804,27.945795414988314,360.3608695652175,83.33333333333333,29.569273390644543,26.71878432101229,22.351938899253405,26.73908082405694
2025-05-25T03:45:00+00:00,2025-05-25T04:45:00+01:00,2025-05-25,5,-4.37,-4.37,0.06,0.0,0.06,192.40181755257498,0.0,-0.0,192.40181755257498,0.0,-0.0,-0.0,300.0,53.095,-0.058006287499999996,360.3608695652175,83.33333333333333,29.569273390644543,26.71878432101229,22.351938899253405,26.73908082405694,308.0777669694091,0.0,28.08771374137444,26.05237331821823,23.0,26.06373243391936
2025-05-25T04:00:00+00:00,2025-05-25T05:00:00+01:00,2025-05-25,6,-5.58,-5.58,0.06,0.94,1.0,1000.0,1000.0,270.0,0.0,211.92969490968082,60.0,300.0,0.0,1595.0246949096809,-2.2250594493990046,308.0777669694091,0.0,28.08771374137444,26.05237331821823,23.0,26.06373243391936,363.42776696940905,67.5,36.26512884094209,28.580680834520745,18.36724524315799,28.539046939662878
2025-05-25T04:15:00+00:00,2025-05-25T05:15:00+01:00,2025-05-25,6,-5.58,-5.58,0.07,0.0,0.07,196.68545381133748,196.68545381133748,270.0,0.0,76.89600115395636,-0.0,-0.0,243.0,596.6764549652938,-0.8323636546765849,363.42776696940905,67.5,36.26512884094209,28.580680834520745,18.36724524315799,28.539046939662878,418.7777669694091,0.0,27.559850706780622,24.168492599399755,18.22451045598329,24.240787764381935
2025-05-25T04:30:00+00:00,2025-05-25T05:30:00+01:00,2025-05-25,6,-5.58,-5.58,0.09,0.0,0.09,205.25272632886248,0.0,-0.0,205.25272632886248,43.53279065608336,60.0,300.0,0.0,156.62779065608336,-0.2184957679652363,418.7777669694091,0.0,27.559850706780622,24.168492599399755,18.22451045598329,24.240787764381935,363.0025695974356,67.5,27.32830145951668,25.402901677324092,23.0,25.383678665659357
2025-05-25T04:45:00+00:00,2025-05-25T05:45:00+01:00,2025-05-25,6,-5.58,-5.58,0.10000000000000003,0.05430000000000013,0.1543000000000002,240.4606348645812,8.611178746018254,-0.0,231.84945611856295,7.331722013929789,-0.0,-0.0,243.0,69.03790075994804,-0.09630787156012752,363.0025695974356,67.5,27.32830145951668,25.402901677324092,23.0,25.383678665659357,300.0,0.0,27.941706498373776,25.84728960672583,23.0,25.839620824493064
2025-05-25T05:00:00+00:00,2025-05-25T06:00:00+01:00,2025-05-25,7,-8.81,-8.81,0.12,0.8128,0.9328000000000002,930.6174405022101,930.6174405022101,270.0,-0.0,200.52400461012095,60.0,300.0,-0.0,1514.236445112331,-3.3351057703599096,300.0,0.0,27.941706498373776,25.84728960672583,23.0,25.839620824493064,355.35,67.5,35.21955080348027,28.0077170129283,18.36724524315799,27.971853628232182
2025-05-25T05:15:00+00:00,2025-05-25T06:15:00+01:00,2025-05-25,7,-8.81,-8.81,0.14,0.0,0.14,230.59452232841372,230.59452232841372,241.0420273299534,-0.0,125.2447860687769,60.0,300.0,-0.0,709.976335727144,-1.5637228794390348,355.35,67.5,35.21955080348027,28.0077170129283,18.36724524315799,27.971853628232182,404.76361560264047,135.0,27.659123932904,24.16532979439803,18.22451045598329,24.228295095170168
2025-05-25T05:30:00+00:00,2025-05-25T06:30:00+01:00,2025-05-25,7,-8.81,-8.81,0.16,0.0,0.16,244.393281120257,244.393281120257,270.0,-0.0,30.54336938217942,-0.0,-0.0,300.0,598.0316505024364,-1.3171647102316162,404.76361560264047,135.0,27.659123932904,24.16532979439803,18.22451045598329,24.228295095170168,460.1136156026405,51.66666666666667,25.169679957389928,22.47360406297252,18.220112809110287,22.502629140294367
2025-05-25T05:45:00+00:00,2025-05-25T06:45:00+01:00,2025-05-25,7,-8.81,-8.81,0.18000000000000002,0.0475,0.22750000000000004,290.9640920427281,290.9640920427281,270.0,-0.0,58.19281840854562,60.0,300.0,-0.0,732.2519104512737,-1.6127848327689305,460.1136156026405,51.66666666666667,25.169679957389928,22.47360406297252,18.220112809110287,22.502629140294367,515.4636156026405,119.16666666666667,26.57728057552246,24.164257788267797,21.190123317594722,24.136772094716825
2025-05-25T06:00:00+00:00,2025-05-25T07:00:00+01:00,2025-05-25,8,-9.81,-9.81,0.2,0.0735,0.2735,322.7012372639677,322.7012372639677,270.0,-0.0,34.700133854171945,-0.0,-0.0,300.0,680.4963711181397,-1.6689173501672376,515.4636156026405,119.16666666666667,26.57728057552246,24.164257788267797,21.190123317594722,24.136772094716825,570.8136156026405,35.83333333333334,26.378579484665114,23.38157707090306,18.938619679742683,23.394069067247177
2025-05-25T06:15:00+00:00,2025-05-25T07:15:00+01:00,2025-05-25,8,-9.81,-9.81,0.20999999999999996,0.7005,0.9105,907.5931685260088,0.0,-0.0,907.5931685260088,181.51863370520172,60.0,300.0,0.0,294.6136337052018,-0.7225399366620074,570.8136156026405,35.83333333333334,26.378579484665114,23.38157707090306,18.938619679742683,23.394069067247177,324.1850371988338,103.33333333333334,34.021819163365194,27.087836117922564,18.242114454658708,27.026735974200694
2025-05-25T06:30:00+00:00,2025-05-25T07:30:00+01:00,2025-05-25,8,-9.81,-9.81,0.21999999999999997,0.0,0.21999999999999997,285.7895574957869,285.7895574957869,270.0,-0.0,64.98389432651447,-0.0,-0.0,300.0,673.8684518223014,-1.6526623780941943,324.1850371988338,103.33333333333334,34.021819163365194,27.087836117922564,18.242114454658708,27.026735974200694,379.53503719883383,20.000000000000014,28.048424610628444,24.337494986020722,18.373295437227856,24.381978844538676
2025-05-25T06:45:00+00:00,2025-05-25T07:45:00+01:00,2025-05-25,8,-9.81,-9.81,0.22999999999999998,0.0,0.22999999999999998,292.6889368917085,0.0,-0.0,292.6889368917085,44.13778737834169,-0.0,-0.0,72.00000000000006,97.2327873783417,-0.23846341104538302,379.53503719883383,20.000000000000014,28.048424610628444,24.337494986020722,18.373295437227856,24.381978844538676,300.0,-0.0,28.717614623215987,26.154171361195864,23.0,26.124856784508964
2025-05-25T07:00:00+00:00,2025-05-25T08:00:00+01:00,2025-05-25,9,-13.85,-13.85,0.24,0.7599999999999999,1.0,1000.0,1000.0,270.0,0.0,214.14224230651035,-0.0,-0.0,0.0,1537.2372423065103,-5.322683951486292,300.0,-0.0,28.717614623215987,26.154171361195864,23.0,26.124856784508964,355.35,0.0,36.45600335863609,28.691531090263226,18.36724524315799,28.649074658437037
2025-05-25T07:15:00+00:00,2025-05-25T08:15:00+01:00,2025-05-25,9,-13.85,-13.85,0.26,0.0,0.26,313.38707507947345,313.38707507947345,270.0,0.0,143.6179388511928,60.0,300.0,-0.0,840.1000139306663,-2.908846298234932,355.35,0.0,36.45600335863609,28.691531090263226,18.36724524315799,28.649074658437037,410.70000000000005,67.5,29.26843703933034,25.082985010205874,18.22451045598329,25.141973188681327
2025-05-25T07:30:00+00:00,2025-05-25T08:30:00+01:00,2025-05-25,9,-13.85,-13.85,0.29000000000000004,0.0,0.29000000000000004,334.08521326723843,334.08521326723843,270.0,0.0,106.85664683127546,60.0,300.0,-0.0,824.0368600985139,-2.853227628091104,410.70000000000005,67.5,29.26843703933034,25.082985010205874,18.22451045598329,25.141973188681327,466.05000000000007,135.0,27.351942732486894,23.93737871894462,18.809427116917586,23.957304419243997
2025-05-25T07:45:00+00:00,2025-05-25T08:45:00+01:00,2025-05-25,9,-13.85,-13.85,0.31000000000000005,0.6899999999999997,1.0,1000.0,1000.0,270.0,0.0,200.0,60.0,300.0,-0.0,1583.095,-5.4814664375,466.05000000000007,135.0,27.351942732486894,23.93737871894462,18.809427116917586,23.957304419243997,521.4000000000001,202.5,35.67143165487815,28.012880391209745,18.238134042587003,27.945795414988314
2025-05-25T08:00:00+00:00,2025-05-25T09:00:00+01:00,2025-05-25,10,-12.7,-12.7,0.3400000000000001,0.0,0.3400000000000001,368.5821102468467,368.5821102468467,270.0,0.0,146.78923343136427,60.0,300.0,-0.0,898.4663436782109,-2.8526306411783193,521.4000000000001,202.5,35.67143165487815,28.012880391209745,18.238134042587003,27.945795414988314,576.7500000000001,270.0,29.721454535067085,25.25517169326548,18.220532550675838,25.29967842415656
2025-05-25T08:15:00+00:00,2025-05-25T09:15:00+01:00,2025-05-25,10,-12.7,-12.7,0.35,0.5383000000000006,0.8883000000000004,884.6721444062036,0.0,-0.0,884.6721444062036,134.75983590492814,-0.0,-0.0,300.0,187.85483590492814,-0.5964391039981468,576.7500000000001,270.0,29.721454535067085,25.25517169326548,18.220532550675838,25.29967842415656,336.3499607591839,186.66666666666669,34.89853675851175,27.72533114979847,18.21999025017996,27.685207414835553
2025-05-25T08:30:00+00:00,2025-05-25T09:30:00+01:00,2025-05-25,10,-12.7,-12.7,0.36,0.0,0.36,383.6007457960553,383.6007457960553,270.0,0.0,85.64582794854817,-0.0,-0.0,300.0,792.3415737446035,-2.515684496639116,336.3499607591839,186.66666666666669,34.89853675851175,27.72533114979847,18.21999025017996,27.685207414835553,391.6999607591839,103.33333333333336,29.67364974785321,25.201737933036885,18.219973541946974,25.242818039114237
2025-05-25T08:45:00+00:00,2025-05-25T09:45:00+01:00,2025-05-25,10,-12.7,-12.7,0.37,0.0,0.37,392.39240170572475,54.93654611192795,-0.0,337.4558555937968,21.11436887245807,-0.0,-0.0,300.0,129.14591498438602,-0.41003828007542564,391.6999607591839,103.33333333333336,29.67364974785321,25.201737933036885,18.219973541946974,25.242818039114237,300.0,20.00000000000003,30.69970497608555,27.28653062937039,23.0,27.252724725728463
2025-05-25T09:00:00+00:00,2025-05-25T10:00:00+01:00,2025-05-25,11,-14.72,-14.72,0.37000000000000005,0.6299999999999999,1.0,1000.0,1000.0,270.0,0.0,224.23916935314938,60.0,300.0,0.0,1607.3341693531493,-5.914989743219589,300.0,20.00000000000003,30.69970497608555,27.28653062937039,23.0,27.252724725728463,355.35,87.50000000000003,37.17738581899241,29.18311591914766,18.36724524315799,29.151184512066706
2025-05-25T09:15:00+00:00,2025-05-25T10:15:00+01:00,2025-05-25,11,-14.72,-14.72,0.38000000000000006,0.0,0.38000000000000006,401.1840576153943,401.1840576153943,270.0,0.0,156.97043358701717,60.0,300.0,0.0,941.2494912024115,-3.4637981276248744,355.35,87.50000000000003,37.17738581899241,29.18311591914766,18.36724524315799,29.151184512066706,410.70000000000005,155.00000000000003,31.01107087163299,26.206231825847407,18.635714839596137,26.25494551837688
2025-05-25T09:30:00+00:00,2025-05-25T10:30:00+01:00,2025-05-25,11,-14.72,-14.72,0.39,0.20810000000000012,0.5981000000000002,592.930073005286,592.930073005286,270.0,0.0,58.58601460105719,-0.0,-0.0,300.0,974.6110876063432,-3.586568802391343,410.70000000000005,155.00000000000003,31.01107087163299,26.206231825847407,18.635714839596137,26.25494551837688,466.05000000000007,71.6666666666667,34.038380766919985,29.150055321129976,23.0,29.10216610055597
2025-05-25T09:45:00+00:00,2025-05-25T10:45:00+01:00,2025-05-25,11,-14.72,-14.72,0.4,0.291,0.691,680.9641237378402,69.90012373783986,-0.0,611.0640000000003,102.88787586965458,-0.0,-0.0,258.0000000000001,225.88299960749447,-0.8312494385555796,466.05000000000007,71.6666666666667,34.038380766919985,29.150055321129976,23.0,29.10216610055597,300.0,0.0,36.55703187003004,30.768277382856656,23.0,30.740717540178817
2025-05-25T10:00:00+00:00,2025-05-25T11:00:00+01:00,2025-05-25,12,-27.62,-27.62,0.41999999999999993,0.5800000000000001,1.0,1000.0,1000.0,270.0,-0.0,254.59951539998,60.0,300.0,-0.0,1637.69451539998,-11.308280628836863,300.0,0.0,36.55703187003004,30.768277382856656,23.0,30.740717540178817,355.35,67.5,39.329310465814764,30.659632198103115,18.36724524315799,30.660973464616838
2025-05-25T10:15:00+00:00,2025-05-25T11:15:00+01:00,2025-05-25,12,-27.62,-27.62,0.4099999999999999,0.0,0.4099999999999999,427.5590253444027,427.5590253444027,270.0,-0.0,176.28705459712475,-0.0,-0.0,0.0,926.9410799415275,-6.400528156996248,355.35,67.5,39.329310465814764,30.659632198103115,18.36724524315799,30.660973464616838,410.70000000000005,67.5,31.966072950134823,26.70107252105759,18.22451045598329,26.76657489666939
2025-05-25T10:30:00+00:00,2025-05-25T11:30:00+01:00,2025-05-25,12,-27.62,-27.62,0.4000000000000001,0.02109999999999996,0.42110000000000003,437.3177634041359,437.3177634041359,270.0,-0.0,97.91351376676529,-0.0,-0.0,216.0,858.3262771709012,-5.926742943865073,410.70000000000005,67.5,31.966072950134823,26.70107252105759,18.22451045598329,26.76657489666939,466.05000000000007,7.5,29.457631523250104,24.98801071806319,18.220112809110287,25.017430691071922
2025-05-25T10:45:00+00:00,2025-05-25T11:45:00+01:00,2025-05-25,12,-27.62,-27.62,0.39000000000000007,0.19,0.5800000000000001,577.0171758087843,0.0,-0.0,577.0171758087843,115.40343516175685,60.0,300.0,-0.0,228.49843516175684,-1.5777816947919312,466.05000000000007,7.5,29.457631523250104,24.98801071806319,18.220112809110287,25.017430691071922,309.25185439978696,75.0,32.62523383995806,27.908481260272076,21.99506493322684,27.860659185175866
2025-05-25T11:00:00+00:00,2025-05-25T12:00:00+01:00,2025-05-25,13,-32.17,-32.17,0.4000000000000001,0.5999999999999998,1.0,1000.0,1000.0,270.0,0.0,231.8090089556854,60.0,300.0,0.0,1614.9040089556854,-12.987865492026101,309.25185439978696,75.0,32.62523383995806,27.908481260272076,21.99506493322684,27.860659185175866,364.60185439978693,142.5,37.78936247029571,29.555662652501194,18.336283277673324,29.527624892122205
2025-05-25T11:15:00+00:00,2025-05-25T12:15:00+01:00,2025-05-25,13,-32.17,-32.17,0.39,0.61,1.0,1000.0,1000.0,270.0,0.0,251.65317300132645,60.0,300.0,0.0,1634.7481730013264,-13.147462181363169,364.60185439978693,142.5,37.78936247029571,29.555662652501194,18.336283277673324,29.527624892122205,419.95185439978695,210.0,39.41054856541733,30.53105299440466,18.22355652041236,30.514454871019268
